"","x"
"1",7.49928856563951
"2",28.0865819008401
"3",10.6315375618205
"4",34.5641448249602
"5",19.8711214687815
"6",31.231186227079
"7",12.7645441917021
"8",34.679795249708
"9",30.1298134571992
"10",28.0001620262747
"11",28.4252791023084
"12",41.6125443231761
"13",25.7273924367386
"14",17.2126538330345
"15",12.6989995840841
"16",7.06426866386052
"17",17.3050622396873
"18",31.0508604410772
"19",6.22071044667954
"20",24.9097612172592
"21",11.9155473506784
"22",26.1133570233715
"23",17.1596121298209
"24",7.65475976336181
"25",7.19601640460017
"26",25.4183926050304
"27",8.76980086442426
"28",17.0793775717881
"29",8.18079848017286
"30",3.24698674118466
"31",16.0588337426176
"32",10.3128802551046
"33",14.4563842071894
"34",6.08337836658091
"35",13.8033048317024
"36",20.9349815826104
"37",12.2132099607093
"38",14.9488576471317
"39",36.7605982112496
"40",16.5802078966222
"41",8.19232939392787
"42",15.0092345275641
"43",-7.34117815461776
"44",32.7700694536681
"45",16.0085196710748
"46",29.8672401393186
"47",29.7192716760228
"48",10.5384246902863
"49",11.2683875593069
"50",18.1465649263962
"51",14.9221800803595
"52",2.2548200666731
"53",20.4164438223107
"54",13.8043248775331
"55",19.5106996321313
"56",8.34985297748228
"57",22.0584044933388
"58",24.447856957801
"59",14.4515557735978
"60",27.3342084845821
"61",14.7447045515894
"62",19.0679482712743
"63",-4.51202013234033
"64",18.746168373378
"65",17.6288273681277
"66",14.6638561037034
"67",29.5805153086994
"68",14.4293835395784
"69",-0.620434599221987
"70",18.2633039628856
"71",25.4065557981259
"72",10.167707501314
"73",16.625735976617
"74",0.797572576318352
"75",14.635970843081
"76",22.9294760009584
"77",21.0046652293564
"78",30.8888505055496
"79",22.6278357076316
"80",16.7973604274229
"81",20.5107001817362
"82",20.511907882201
"83",-8.68377299797747
"84",-7.29536036205979
"85",21.2658329881624
"86",24.5951466638135
"87",3.76859037810978
"88",7.80928304080627
"89",6.49835972409004
"90",9.65692793428879
"91",7.21616745540753
"92",15.8949070653839
"93",18.0973124960081
"94",29.6315760136043
"95",4.36322352128539
"96",6.97240534748672
"97",2.54138081721646
"98",15.6810943154
"99",-0.0366266966526378
"100",0.71830731868465
"101",21.2232981700117
"102",9.22656974779405
"103",25.2859489728463
"104",27.135380826605
"105",14.3437543288904
"106",2.84045463966846
"107",5.82629963849031
"108",0.213629970586245
"109",37.4568249212235
"110",-2.43841437841645
"111",0.534966996384441
"112",16.6226278083091
"113",17.1727609142774
"114",4.96350510597543
"115",8.60366265473994
"116",12.6168782262859
"117",-0.190018598072179
"118",26.5652332725415
"119",2.33567965749323
"120",12.0606636428767
"121",30.7680747044992
"122",-3.99739271415781
"123",8.40986523097011
"124",18.199652981924
"125",11.3727107399724
"126",12.6185753061287
"127",-4.74380618031238
"128",15.0135893943751
"129",16.6749203421468
"130",-1.2004035227056
"131",-2.65441968496328
"132",-5.67654312634606
"133",6.21156249912234
"134",0.456867741988179
"135",3.1247858918497
"136",-8.01133090191129
"137",-0.90625329804942
"138",-10.1690957349941
"139",10.4837946945257
"140",0.776943349313887
"141",-16.3772525385286
"142",-7.2292730268015
"143",1.03584947258995
"144",3.04997478029569
"145",-17.1690970007426
"146",3.86823113897277
"147",15.4766609683415
"148",9.32264479735017
"149",1.59849532995386
"150",19.7423569630233
"151",4.15041562946481
"152",17.1730245895809
"153",-2.82533496123795
"154",12.8284964929926
"155",-7.9292955976291
"156",-10.3910531990674
"157",11.4355037873616
"158",-13.7972262485079
"159",-7.71649093692768
"160",8.48555693245284
"161",13.5052235051639
"162",5.48278556715231
"163",16.2373458527089
"164",20.5018300668938
"165",-5.0068616595077
"166",-11.5378182758571
"167",18.5600789889273
"168",2.2844121479916
"169",8.52661984114512
"170",0.757018116034605
"171",-19.8183907780471
"172",-13.1556834285216
"173",-8.36336444139704
"174",-11.7576413196717
"175",-7.97278005089143
"176",14.3706326241942
"177",4.61837540515645
"178",7.4590711214732
"179",-17.6073474236733
"180",1.71527401296375
"181",5.15284619595747
"182",0.341505258961535
"183",-11.6720536261502
"184",15.1287600454847
"185",-12.2333813733388
"186",17.5086569577236
"187",-11.0729121161744
"188",0.480480266164382
"189",5.71625877413549
"190",-5.39313902657556
"191",-11.585623771598
"192",6.65207100095214
"193",9.44600222692736
"194",-14.0219331491762
"195",-16.3270391242436
"196",-7.28949336096761
"197",21.3134534810221
"198",-4.67636882723767
"199",12.8513151357791
"200",-1.21141476532158
"201",5.5757269071107
"202",-16.4432300085791
"203",5.69089906531557
"204",-9.59492645021072
"205",-17.1536921946131
"206",11.5322839759836
"207",-2.72424352216615
"208",-5.99419851107692
"209",9.86756497166117
"210",-5.93972348966697
"211",1.52423815045715
"212",-17.9498136043369
"213",-7.08224899308965
"214",5.67301898740421
"215",-22.0065151024745
"216",-3.44246917077771
"217",3.51756264962956
"218",-5.5612713570802
"219",-2.43531450765423
"220",-14.9486300839447
