"","x"
"1",2000
"2",1993.51611082946
"3",2000.11400688921
"4",2017.53968538892
"5",2044.11914434941
"6",2058.05620663728
"7",2081.25351514968
"8",2110.24680205947
"9",2143.64839615235
"10",2167.80387043964
"11",2176.44337560408
"12",2207.26158238988
"13",2240.35685876986
"14",2273.051882866
"15",2321.03001844743
"16",2402.03123304309
"17",2450.75141380688
"18",2481.31797039137
"19",2488.88235405053
"20",2478.1674052945
"21",2510.45361145724
"22",2512.85318203634
"23",2512.94251461348
"24",2543.57651973122
"25",2591.93592781084
"26",2646.26567393917
"27",2651.32713807922
"28",2613.05468133034
"29",2587.60552341964
"30",2573.29109628647
"31",2531.05547035692
"32",2468.51332668364
"33",2442.94679004738
"34",2473.2663016226
"35",2528.97674078713
"36",2563.86532881135
"37",2568.41444948849
"38",2575.7002747661
"39",2580.31966866665
"40",2581.65517542824
"41",2546.53897646886
"42",2501.08114503659
"43",2463.30166242278
"44",2447.6772148933
"45",2432.38191716285
"46",2443.16632380806
"47",2430.4646808974
"48",2399.87422837548
"49",2353.45246541142
"50",2317.76634326394
"51",2294.11682519225
"52",2260.08506980864
"53",2224.02409000198
"54",2192.38759527893
"55",2158.27640866652
"56",2154.1452157928
"57",2175.78152200266
"58",2204.82081800979
"59",2234.24158286376
"60",2279.12996072939
"61",2314.57541094329
"62",2324.06613079126
"63",2339.80299787369
"64",2350.29801377869
"65",2342.64936227847
"66",2321.56093079117
"67",2319.57914441947
"68",2332.03887478845
"69",2396.16877876952
"70",2437.40001816549
"71",2452.56835276989
"72",2420.95845739132
"73",2367.70819773978
"74",2312.24496119251
"75",2278.14743905322
"76",2239.73029295141
"77",2176.48852520613
"78",2136.36520869035
"79",2146.2440626813
"80",2151.45005562797
"81",2163.56006980386
"82",2157.56793248804
"83",2111.39607730351
"84",2031.51716867346
"85",1961.20495620734
"86",1926.6703784279
"87",1896.66794768777
"88",1879.91568696489
"89",1850.25721052889
"90",1820.10180529197
"91",1811.12323776706
"92",1817.29038508642
"93",1840.74085922565
"94",1872.15991684513
"95",1896.17697741373
"96",1907.64988187125
"97",1932.40349441204
"98",1972.68004775123
"99",2013.85939043331
"100",2047.99382519386
"101",2059.82989729413
"102",2075.50551653182
"103",2089.68410496851
"104",2089.8448382155
"105",2068.75717749318
"106",2064.69623003266
"107",2076.29591364396
"108",2083.30078965943
"109",2050.41017674191
"110",2008.56484771427
"111",1951.4295935281
"112",1901.72262935126
"113",1879.02100745298
"114",1887.76367693983
"115",1897.40451802529
"116",1877.05077984336
"117",1862.71305948387
"118",1859.68685967685
"119",1872.49223346517
"120",1880.19032423211
"121",1922.19464465327
"122",1948.03594181007
"123",1953.14680140002
"124",1945.01217801484
"125",1912.84773562153
"126",1917.05402713761
"127",1967.34545892238
"128",1968.04929190062
"129",1928.2428438651
"130",1849.05759661091
"131",1753.97175401499
"132",1630.1704005545
"133",1564.8076699494
"134",1526.44060514875
"135",1498.14508392835
"136",1462.23882790707
"137",1414.14881220191
"138",1336.56276858084
"139",1248.11556635925
"140",1193.08366865614
"141",1147.95092664315
"142",1103.00808854666
"143",1071.71062398461
"144",1016.92359385688
"145",977.456424657454
"146",932.880866252091
"147",869.183543560166
"148",796.249944296252
"149",690.938434142805
"150",597.222118397892
"151",537.647716814575
