"","x"
"1",254.879650421412
"2",279.167332038761
"3",268.400885314313
"4",243.739082957106
"5",222.794970699561
"6",258.200979162283
"7",252.190979555929
"8",274.976122345813
"9",274.125215212612
"10",270.995097064053
"11",246.308133554334
"12",250.732827983628
"13",265.976994368334
"14",266.873189092255
"15",276.508975723079
"16",300.223517650178
"17",293.775724877681
"18",313.133806469343
"19",315.955971921603
"20",323.411570523359
"21",295.436209032724
"22",295.642977774022
"23",273.527402942255
"24",218.852026288422
"25",210.685076915501
"26",225.599615540136
"27",185.110686844726
"28",155.909966064819
"29",185.063853017724
"30",170.578806014447
"31",162.221330798861
"32",178.158024919194
"33",177.436864708884
"34",158.549653923061
"35",151.203151252954
"36",155.40630493765
"37",158.389577305755
"38",178.323746834189
"39",192.29867536539
"40",181.521120508688
"41",198.019348406493
"42",194.700007866799
"43",217.408942160788
"44",208.830790895978
"45",177.483807869325
"46",175.357708664148
"47",168.55827946316
"48",163.630625853388
"49",161.291702685822
"50",120.328105531811
"51",118.34849843054
"52",169.267228591179
"53",191.294199073495
"54",160.640096213914
"55",176.465180277697
"56",187.329232007735
"57",187.67156937915
"58",196.24876173626
"59",173.073082286259
"60",170.851289217459
"61",148.36296998106
"62",144.567763298334
"63",146.163901967099
"64",123.350569148407
"65",170.211794420053
"66",175.528032868703
"67",177.720146907219
"68",187.973403253811
"69",184.117764944438
"70",188.460177062216
"71",187.401211752528
"72",190.971923046388
"73",167.936931036762
"74",166.03273820474
"75",173.103334701233
"76",162.183053585997
"77",183.045993468073
"78",171.721798823685
"79",195.614673700807
"80",183.964226321953
"81",203.885433641577
"82",227.374743938929
"83",251.52555353886
"84",245.813408533665
"85",233.220919132155
"86",200.762301806867
"87",198.402104562361
"88",190.320146986636
"89",182.702802722798
"90",202.744222288966
"91",222.196381070318
"92",229.464876532808
"93",229.076421644767
"94",225.285155710013
"95",238.562448146258
"96",242.149031462907
"97",205.973522702327
"98",209.448133634146
"99",235.749789627208
"100",256.857738265845
"101",238.245096193392
"102",193.397707920065
"103",193.705819137993
"104",189.758597919339
"105",225.089797935549
"106",159.773049116411
"107",166.798067460068
"108",181.999343772232
"109",182.642954854881
"110",212.48164114416
"111",225.878422453471
"112",222.268507950307
"113",212.050167122102
"114",211.927479862894
"115",193.34134379573
"116",188.710651903487
"117",192.569316704643
"118",188.720975483396
"119",163.901768814657
"120",159.257454410754
"121",147.905267522035
"122",178.308420784454
"123",153.599116261664
"124",167.875322857894
"125",181.239322084072
"126",185.994802046419
"127",130.018945295235
"128",152.663067661723
"129",146.303744210288
"130",142.497730387698
"131",149.686157169455
"132",137.129187228058
"133",121.384644382349
"134",149.196951835889
"135",181.016397108615
"136",170.373927476644
"137",188.677140932408
"138",209.816365194699
"139",198.029057253718
"140",168.975949218632
"141",169.688342818303
"142",155.380587233115
"143",159.610434907115
"144",183.148394403957
"145",173.579059576525
"146",223.836745266695
"147",222.424127020711
"148",188.986004092627
"149",165.660288357501
"150",186.125835298615
"151",192.327241350957
"152",206.364713637154
"153",191.10405639138
"154",217.573584484224
"155",205.803122686059
"156",227.160867873054
"157",214.958636761607
"158",213.832528026553
"159",216.959575840731
"160",189.922380935294
"161",229.988027064971
"162",204.366164093647
"163",225.512501833895
"164",249.404722008717
"165",197.908518257618
"166",206.552542009011
"167",217.385607346414
"168",195.877019031303
"169",217.228456340225
"170",165.13224426199
"171",173.119372545808
"172",164.356191569006
"173",159.846320121961
"174",194.98189859241
"175",195.892253383204
"176",188.031671806499
"177",178.106022294727
"178",158.591764479751
"179",179.585791984525
"180",163.353407966847
"181",174.698947058189
"182",183.645060633173
"183",213.902127768876
"184",229.631896463318
"185",230.814091763778
"186",226.141042676206
"187",230.77021137636
"188",217.943845551281
"189",209.471381456177
"190",175.278823774446
"191",179.563546555275
"192",179.942081763342
"193",179.272502633992
"194",187.775219856895
"195",185.446355391377
"196",169.139910447106
"197",171.562532245953
"198",127.123786718461
"199",157.731672643648
"200",139.873506208152
"201",152.464045637318
"202",180.587439098272
"203",191.636572522056
"204",202.383748883638
"205",204.296872547264
"206",195.550201657088
"207",183.774542175213
"208",188.727875427861
"209",202.728887337758
"210",202.305062476261
"211",218.965530784812
"212",219.575008976863
"213",203.01499067232
"214",178.202128905972
"215",185.940895095604
"216",207.202872498305
"217",176.015072180385
"218",178.895596667777
"219",159.916759461673
"220",209.426059075929
