"","x"
"1",300
"2",303.720944907379
"3",307.670759154395
"4",306.881526920644
"5",305.792060633887
"6",309.770619594017
"7",309.795303764479
"8",334.100178048608
"9",324.023340665286
"10",328.963459344744
"11",338.557838724846
"12",343.05689663282
"13",334.268358520457
"14",335.081583656503
"15",339.367396327864
"16",335.807770497334
"17",323.752589579608
"18",311.368288756687
"19",309.105993839848
"20",309.540367994217
"21",322.785418587719
"22",332.472241661512
"23",340.294418212625
"24",353.53895294982
"25",356.978349457547
"26",366.30685657994
"27",364.094925587433
"28",370.352672752092
"29",361.199054898213
"30",342.528721292394
"31",325.682435807978
"32",311.827199806231
"33",299.987174123621
"34",287.585425466801
"35",274.000808860785
"36",253.041774831665
"37",228.953773106721
"38",213.50611178284
"39",215.318021708454
"40",210.769391094285
"41",213.502829998054
"42",240.729692629163
"43",251.064414734539
"44",254.513670319289
"45",266.223041727028
"46",275.851170169165
"47",291.707857302099
"48",288.557496634136
"49",279.710119865408
"50",289.941303519331
"51",311.942345649238
"52",318.835838795308
"53",330.579406097289
"54",328.654172150284
"55",321.878909330483
"56",305.993648680005
"57",298.816839014299
"58",279.65140245989
"59",270.430649140717
"60",267.433587714214
"61",259.461881352157
"62",253.544527239036
"63",246.904298145005
"64",240.414419059134
"65",255.710076423907
"66",268.015927130982
"67",273.213315268946
"68",277.831561917469
"69",286.984994937356
"70",283.181160720215
"71",273.634975305948
"72",254.772781804677
"73",242.090695079838
"74",233.733872590632
"75",224.480821393793
"76",221.380450490307
"77",202.253925386792
"78",203.43870971061
"79",186.693277293639
"80",186.815462363291
"81",182.22086169995
"82",180.82565974272
"83",176.126041259709
"84",164.463364532976
"85",173.0112077224
"86",196.195014701385
"87",193.922454090187
"88",181.642027776584
"89",189.319062547192
"90",177.525830914767
"91",164.743415365873
"92",150.991837112096
"93",146.849047491278
"94",143.934707883863
"95",145.488201862252
"96",148.258109088194
"97",135.900002817475
"98",128.090600645258
"99",144.773789404537
"100",147.518235606253
"101",142.886206265681
"102",131.96244793384
"103",123.336036943708
"104",123.616793664966
"105",113.644511003687
"106",107.058299638508
"107",89.4790100409284
"108",86.3465839118758
"109",88.213550748295
"110",81.5441927748612
"111",57.5075394322268
"112",47.0249953394566
"113",50.2726018184744
"114",46.3614738927508
"115",56.7410617448396
"116",58.4403668754946
"117",93.4579778269463
"118",115.872336143081
"119",134.946294186739
"120",163.548376735201
"121",182.784745945126
