"","x"
"1",15.5068439602277
"2",13.8320348663651
"3",47.6487503873367
"4",50.5268446449398
"5",35.4740232313382
"6",34.4851141436817
"7",25.3368319275594
"8",33.7294571986719
"9",20.4304844107911
"10",16.3642444395496
"11",37.5553193004346
"12",30.1913178189481
"13",20.8747886685289
"14",4.85363180288198
"15",19.4251734125789
"16",27.9628658523687
"17",48.3780421234356
"18",43.8543186015588
"19",45.0459214109786
"20",48.1088390649028
"21",38.3045239246064
"22",33.0119390587406
"23",31.6242861350218
"24",17.1748111467685
"25",21.8301711275205
"26",42.5639311455262
"27",51.3711824918352
"28",47.9907788024162
"29",39.1807927370841
"30",31.7508583541988
"31",25.2756445412713
"32",32.1797907587469
"33",36.200340070539
"34",46.7805583057977
"35",70.6834859822123
"36",79.312837726658
"37",65.8922484027792
"38",48.9967179464887
"39",41.1353801665701
"40",31.3596472016366
"41",21.9792115145542
"42",12.0726131574811
"43",26.976986422526
"44",19.7845982968
"45",7.9309128658732
"46",18.1406094681026
"47",-0.176259257098796
"48",-12.5086480846538
"49",-25.9163903385378
"50",-11.6886123737517
"51",-9.5569824795659
"52",8.00962419388271
"53",0.596825410835507
"54",3.43080456126607
"55",18.5638364833446
"56",6.39186734691573
"57",6.1001248880689
"58",17.1852420026226
"59",9.98448535999811
"60",7.32585185741797
"61",7.533117064358
"62",-8.42389067645306
"63",-2.77182179271607
"64",3.57359743672426
"65",-14.7710590447879
"66",-13.2208861451859
"67",-6.33389236475689
"68",-4.81063398197729
"69",-1.27265213401153
"70",21.7919491038838
"71",44.061169716013
"72",57.5478131517101
"73",55.9090802312585
"74",63.2914896657308
"75",77.9096535540632
"76",72.092260278342
"77",58.1701131318218
"78",64.2998195184233
"79",68.0805132959486
"80",80.4993998968159
"81",71.345823262715
"82",52.498773676446
"83",41.197958268273
"84",35.8546019453051
"85",31.7826465645576
"86",24.535765008141
"87",12.6103368034851
"88",25.2438015235536
"89",37.1007287911789
"90",43.5739134827623
"91",46.6517705434208
"92",49.9782262016473
"93",46.1561367577929
"94",46.35595091437
"95",32.7737909645008
"96",34.8526325443632
"97",24.6228080852625
"98",25.417607884085
"99",22.0476883787973
"100",24.3172717932943
"101",34.9081585021291
"102",26.2471199825778
"103",30.0488457176199
"104",25.2080768667364
"105",16.7212135878334
"106",42.3894305327493
"107",37.6887353111667
"108",51.7975179710218
"109",46.0189254423088
"110",43.9718999323398
"111",40.3453619954373
"112",37.7761093742068
"113",28.1816790413852
"114",17.5527390956614
"115",2.58705151954234
"116",14.6548581144787
"117",11.203491071293
"118",9.87903566914409
"119",7.07903334293994
"120",9.70386097401523
"121",11.6256155430408
"122",21.9622497911769
"123",9.65276967183979
"124",14.4956118731859
"125",20.055376322956
"126",27.7856804740728
"127",27.848788988897
"128",21.3994777528991
"129",28.9848244458572
"130",41.5734519086176
"131",35.7312866608487
"132",11.9611488087791
"133",5.66372719782257
"134",3.21478617828162
"135",12.144336734207
"136",16.8145280606196
"137",4.98457333584759
"138",12.5232371737519
"139",10.970493111614
"140",6.18744754895125
"141",12.9761144489948
"142",13.2567508948542
"143",-8.15674870989696
"144",-13.7548698003167
"145",-14.322157293594
"146",-10.2156217129441
"147",-15.16510492013
"148",-24.7775560295848
"149",-18.4315359542071
"150",-10.2819499619675
"151",-5.45087097970996
"152",-24.6773056700304
"153",-19.7360494013784
"154",-28.3633311888362
"155",-27.9107262025874
"156",-21.826236469568
"157",-5.96847563494634
"158",-10.7362842067298
"159",-11.9881155391325
"160",-17.7505182925733
"161",-28.3483205836657
"162",-30.62121527537
"163",-33.0539297638273
"164",-34.2835347658249
"165",-27.4161398228786
"166",-19.7691427009055
"167",-16.1194004614493
"168",-15.0847299769821
"169",-6.12059654356094
"170",6.72839583144292
"171",-6.94213347763155
"172",-6.34176234987435
"173",8.90858887465466
"174",13.9725288984968
"175",12.2425191521787
"176",7.55339691612791
"177",1.30047702143886
"178",4.88269566835219
"179",7.49270801884513
"180",4.1194053060019
"181",-3.22522009558041
"182",-4.97599536752771
"183",2.04328436450263
"184",14.2573564033983
"185",16.1176831097803
"186",19.4795184161043
"187",-0.485000070625138
"188",9.7498250763319
"189",17.2044670464413
"190",29.9911187412207
"191",28.0126558018197
"192",25.6135886526669
"193",28.6645964670853
"194",23.8681797927731
"195",5.20826258981165
"196",-10.4742176647468
"197",-20.678471194332
"198",-27.6426955403262
"199",-54.1004985143392
"200",-71.0160087872465
"201",-70.757223624627
"202",-51.4275260091158
"203",-32.3067903722816
"204",-31.3046619822111
"205",-31.2762343192199
"206",-27.600491032283
"207",-8.2510410796883
"208",-9.73063317356769
"209",-11.1120427842296
"210",-4.00091220419973
"211",2.16421346468767
"212",5.32631123273014
"213",13.9807090410683
"214",19.6979741191527
"215",24.101110291262
"216",38.9487485928362
"217",51.5503474578553
"218",43.4251155035048
"219",44.7812864559672
"220",42.2830435809003
