"","x"
"1",98.5239878706338
"2",70.0780252207442
"3",107.201310030576
"4",84.6769295997575
"5",75.0935920841549
"6",75.4089595635298
"7",81.702676494657
"8",98.7904177796097
"9",79.4115312135856
"10",100.992444892903
"11",80.244008664773
"12",95.6086863807874
"13",62.0303408079456
"14",76.5492763213846
"15",72.6299887099241
"16",86.5390486517889
"17",93.4537294630576
"18",64.6934638159097
"19",100.849316835781
"20",65.0368492294532
"21",80.4191187692801
"22",94.0277667781228
"23",97.9710654222206
"24",114.128205397533
"25",62.1031145915621
"26",126.684616501798
"27",47.0387021988737
"28",57.0459875638156
"29",118.864224670183
"30",45.4541311025574
"31",81.2825319861795
"32",86.0928630730477
"33",60.7545696042448
"34",112.438948226342
"35",79.7642077051574
"36",94.0290792445916
"37",118.744431636612
"38",127.502547915185
"39",82.3745758992466
"40",123.409857294714
"41",80.7238675856411
"42",98.1336976499889
"43",96.036730341772
"44",85.2114453266313
"45",88.1251276188051
"46",120.644317024956
"47",82.5204478390138
"48",85.4511611085439
"49",142.825390054199
"50",82.199323322946
"51",111.035401168121
"52",108.08225199681
"53",110.974189065023
"54",133.965962777594
"55",84.5643383588747
"56",82.2890055936762
"57",149.431949651962
"58",118.16988943855
"59",140.29351216393
"60",196.91905714269
"61",150.316096476093
"62",127.14658520918
"63",140.061640449475
"64",101.62654847733
"65",141.899078000346
"66",141.659500144523
"67",113.84742755779
"68",127.319717955027
"69",151.667408926522
"70",136.337837729859
"71",118.27652603974
"72",123.858177392866
"73",143.653563257415
"74",125.097319711931
"75",98.8792854661405
"76",102.104889025887
"77",86.6782940727362
"78",97.0319310665002
"79",90.4453378046468
"80",92.9057360546959
"81",87.3808362034532
"82",77.836394624619
"83",98.9497701877794
"84",109.203431202967
"85",67.9079280450591
"86",118.117719154908
"87",73.791959373989
"88",101.294690128631
"89",101.72084498124
"90",78.4594476621406
"91",94.6401628130198
"92",77.4711319253531
"93",120.288604230079
"94",113.259804825721
"95",116.86776901188
"96",113.117696714877
"97",92.6348951838854
"98",81.4888194222486
"99",103.282620752255
"100",57.7133604215864
"101",53.6041666411851
"102",69.6841324410341
"103",79.3982081880962
"104",80.0546270452937
"105",71.0147334898521
"106",61.3664748576778
"107",105.534385914549
"108",87.4375081202056
"109",81.4818013025139
"110",129.885379203571
"111",80.1226124670854
"112",120.392853096725
"113",120.271229629658
"114",106.730744630346
"115",142.834803504715
"116",105.180678962764
"117",124.556388406835
"118",124.502663910532
"119",102.896145757693
"120",101.261343467132
"121",113.701915888295
"122",148.956762126416
"123",104.741909362998
"124",123.846104064019
"125",104.2552749082
"126",115.490481061867
"127",119.406732239355
"128",87.7131546722691
"129",106.90511005486
"130",107.652313289536
"131",93.2627367578572
"132",104.019333050102
"133",121.585015287419
"134",92.1450323077465
"135",128.228106920761
"136",109.992428042767
"137",111.454220294347
"138",118.642838398377
"139",106.787178741073
"140",124.301555718868
"141",71.331873079196
"142",158.884378228279
"143",99.4116187356915
"144",134.497612571988
"145",90.8754532487825
"146",108.802823972905
"147",74.383930185755
"148",123.583067146161
"149",105.771577505289
"150",96.6779826922064
"151",89.339963519332
"152",115.695829195446
"153",68.8675723411993
"154",95.4442088480094
"155",87.9603154210788
"156",104.568847865701
"157",127.774428162126
"158",92.2004353791673
"159",111.158193195525
"160",74.0452539544018
"161",63.4524293924414
"162",128.540190907501
"163",116.830670159013
"164",113.418349690663
"165",114.072399098271
"166",132.744767066398
"167",120.20435037985
"168",133.257530968724
"169",87.7539859394598
"170",103.357444519734
"171",100.255912272813
"172",101.01462626472
"173",94.9768955457896
"174",96.6499513590063
"175",126.484661017488
"176",98.8875757127153
"177",115.537493075096
"178",94.127704220879
"179",101.879519068329
"180",109.364962617725
"181",138.164937862539
"182",95.3197844070969
"183",103.887873893441
"184",87.3687158131934
"185",95.4189701545096
"186",112.434083226252
"187",113.202056257586
"188",107.781061879165
"189",92.3266361908477
"190",107.973031213253
"191",111.697257903534
"192",84.3594913538756
"193",94.5441345883925
"194",95.9255530849266
"195",88.789210176564
"196",116.249495697346
"197",94.4590138624351
"198",109.745147632518
"199",105.933476050715
"200",132.436354168312
